name,team_name,group,appearances,goals,assists,minutes,overall,pace,shooting,passing,dribbling,defending,physic,cluster_label,role
Jerdy Schouten,Netherlands,F,42,1,2,3514,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Teun Koopmeiners,Netherlands,F,44,2,2,2617,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Tijjani Reijnders,Netherlands,F,46,8,8,2743,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Kees Smit,Netherlands,F,51,5,11,4076,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Quinten Timber,Netherlands,F,40,4,4,2981,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Luciano Valente,Netherlands,F,42,3,8,3117,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Xavi Simons,Netherlands,F,45,6,7,2846,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Cody Gakpo,Netherlands,F,52,9,7,3559,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Noa Lang,Netherlands,F,44,3,4,1916,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Donyell Malen,Netherlands,F,48,19,5,2623,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Brian Brobbey,Netherlands,F,33,7,1,1944,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Wout Weghorst,Netherlands,F,32,8,4,1978,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Egil Selvik,Norway,I,43,0,0,3780,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
?rjan Nyland,Norway,I,9,0,0,765,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Viljar Myhra,Norway,I,23,0,0,2070,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Kristoffer Ajer,Norway,I,32,0,2,2221,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Torbj?rn Heggem,Norway,I,38,0,0,2947,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Leo ?stig?rd,Norway,I,33,5,1,2745,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Odin Bj?rtuft,Norway,I,26,1,0,2297,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Henrik Falchener,Norway,I,14,1,1,1062,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
David M?ller Wolfe,Norway,I,27,2,4,1360,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Fredrik Bj?rkan,Norway,I,25,1,3,1832,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Julian Ryerson,Norway,I,44,0,17,3204,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Marcus Pedersen,Norway,I,32,1,4,2301,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Sander Berge,Norway,I,41,0,1,3149,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Patrick Berg,Norway,I,29,0,4,2479,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Kristian Thorstvedt,Norway,I,33,4,4,2370,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Felix Horn Myhre,Norway,I,26,3,2,2122,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Morten Thorsby,Norway,I,24,3,2,1360,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Antonio Nusa,Norway,I,36,6,4,2420,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Andreas Schjelderup,Norway,I,45,11,8,2612,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Jens Petter Hauge,Norway,I,26,7,7,2058,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Oscar Bobb,Norway,I,32,0,1,1595,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Erling Haaland,Norway,I,51,37,7,3982,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
J?rgen Strand Larsen,Norway,I,46,10,3,2895,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Alexander S?rloth,Norway,I,53,19,1,2786,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Rui Silva,Portugal,K,46,0,0,4170,81.0,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Rui Silva,Portugal,K,46,0,0,4170,80.0,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Rui Silva,Portugal,K,46,0,0,4170,81.0,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Rui Silva,Portugal,K,46,0,0,4170,79.0,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Rui Silva,Portugal,K,46,0,0,4170,71.0,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Rui Silva,Portugal,K,46,0,0,4170,69.0,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Rui Silva,Portugal,K,46,0,0,4170,66.0,72.0,38.0,56.0,65.0,63.0,57.0,0.0,Clinical Finisher
Rui Silva,Portugal,K,46,0,0,4170,70.0,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Rui Silva,Portugal,K,46,0,0,4170,68.0,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Rui Silva,Portugal,K,46,0,0,4170,64.0,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Rui Silva,Portugal,K,46,0,0,4170,62.0,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Jos? S?,Portugal,K,23,0,0,2065,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Ricardo Velho,Portugal,K,26,0,0,2255,64.0,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Ricardo Velho,Portugal,K,26,0,0,2255,62.0,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Gon?alo In?cio,Portugal,K,44,3,3,3783,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Tom?s Ara?jo,Portugal,K,39,1,1,2705,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Ant?nio Silva,Portugal,K,42,1,1,3116,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Renato Veiga,Portugal,K,42,1,0,3282,74.41666666666667,473598.79411764705,67.95111111111112,73.0,37.0,63.0,63.0,0.0,Clinical Finisher
Nuno Mendes,Portugal,K,42,6,7,2949,74.41666666666667,473598.79411764705,89.0,58.0,73.0,38.0,63000.0,0.0,Clinical Finisher
Nuno Mendes,Portugal,K,42,6,7,2949,74.41666666666667,473598.79411764705,89.0,57.0,73.0,78.0,73.0,0.0,Clinical Finisher
Nuno Mendes,Portugal,K,42,6,7,2949,74.41666666666667,473598.79411764705,67.95111111111112,85.0,57.0,68.0,74.0,0.0,Clinical Finisher
Nuno Mendes,Portugal,K,42,6,7,2949,74.41666666666667,473598.79411764705,67.95111111111112,86.0,40.0,59.0,68.0,0.0,Clinical Finisher
Matheus Nunes,Portugal,K,47,1,9,3777,74.41666666666667,473598.79411764705,83.0,71.0,74.0,81.0,73.0,0.0,Clinical Finisher
Matheus Nunes,Portugal,K,47,1,9,3777,79.0,82.0,71.0,73.0,82.0,74.0,76.0,0.0,Clinical Finisher
Matheus Nunes,Portugal,K,47,1,9,3777,76.0,73.0,70.0,70.0,77.0,67.0,73.0,0.0,Clinical Finisher
Diogo Dalot,Portugal,K,37,1,3,2796,80.0,473598.79411764705,81.0,61.0,76.0,78.0,75.0,0.0,Clinical Finisher
Diogo Dalot,Portugal,K,37,1,3,2796,78.0,473598.79411764705,67.95111111111112,76.95440729483283,79.0,60.0,73.0,0.0,Clinical Finisher
Diogo Dalot,Portugal,K,37,1,3,2796,74.41666666666667,473598.79411764705,79.0,60.0,70.0,77.0,11.0,0.0,Clinical Finisher
Diogo Dalot,Portugal,K,37,1,3,2796,74.41666666666667,473598.79411764705,79.0,60.0,70.0,11.0,38.0,0.0,Clinical Finisher
Diogo Dalot,Portugal,K,37,1,3,2796,74.41666666666667,473598.79411764705,67.95111111111112,80.0,60.0,71.0,76.0,0.0,Clinical Finisher
Diogo Dalot,Portugal,K,37,1,3,2796,74.41666666666667,473598.79411764705,73.0,58.0,65.0,73.0,69.0,0.0,Clinical Finisher
Diogo Dalot,Portugal,K,37,1,3,2796,68.0,73.0,48.0,52.0,68.0,65.0,71.0,0.0,Clinical Finisher
Jo?o Cancelo,Portugal,K,27,2,6,1793,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Vitinha,Portugal,K,49,7,10,3928,80.0,69.0,68.0,79.0,85.0,70.0,66.0,0.0,Clinical Finisher
Vitinha,Portugal,K,49,7,10,3928,76.0,76.0,75.0,62.0,75.0,33.0,81.0,0.0,Clinical Finisher
Vitinha,Portugal,K,49,7,10,3928,74.41666666666667,473598.79411764705,73.0,73.0,38.0,68000.0,853329.4186746988,0.0,Clinical Finisher
Vitinha,Portugal,K,49,7,10,3928,73.0,75.0,72.0,61.0,71.0,28.0,80.0,0.0,Clinical Finisher
Vitinha,Portugal,K,49,7,10,3928,74.41666666666667,473598.79411764705,72.0,57.0,67.0,236.0,38.0,0.0,Clinical Finisher
Vitinha,Portugal,K,49,7,10,3928,62.0,63.0,64.0,44.0,57.0,27.0,59.0,0.0,Clinical Finisher
Vitinha,Portugal,K,49,7,10,3928,66.0,473598.79411764705,67.95111111111112,72.0,57.0,67.0,72.0,0.0,Clinical Finisher
R?ben Neves,Portugal,K,42,11,10,3538,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Sam? Costa,Portugal,K,35,7,2,2658,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Jo?o Neves,Portugal,K,35,7,4,2507,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Mateus Fernandes,Portugal,K,44,5,5,3588,74.41666666666667,473598.79411764705,75.0,57.0,67.0,74.0,10020.0,0.0,Clinical Finisher
Mateus Fernandes,Portugal,K,44,5,5,3588,74.41666666666667,473598.79411764705,75.0,56.0,66.0,237.0,38.0,0.0,Clinical Finisher
Bruno Fernandes,Portugal,K,37,8,23,3144,74.41666666666667,473598.79411764705,67.95111111111112,69.0,2023.0,34000000.0,23.0,2.0,Defensive Anchor
Bruno Fernandes,Portugal,K,37,8,23,3144,74.41666666666667,473598.79411764705,67.95111111111112,78.0,71.0,77.0,69.0,0.0,Clinical Finisher
Bruno Fernandes,Portugal,K,37,8,23,3144,74.41666666666667,473598.79411764705,67.95111111111112,79.0,67.0,74.0,79.0,0.0,Clinical Finisher
Bruno Fernandes,Portugal,K,37,8,23,3144,74.41666666666667,473598.79411764705,67.95111111111112,79.0,69.0,74.0,78.0,0.0,Clinical Finisher
Bruno Fernandes,Portugal,K,37,8,23,3144,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,79.0,69.0,173.0,0.0,Clinical Finisher
Francisco Trinc?o,Portugal,K,53,13,18,4357,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Pedro Gon?alves,Portugal,K,38,15,8,2668,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Ricardo Horta,Portugal,K,53,21,14,4042,74.41666666666667,473598.79411764705,67.95111111111112,63.0,2026.0,30500000.0,28.0,2.0,Defensive Anchor
Ricardo Horta,Portugal,K,53,21,14,4042,74.41666666666667,473598.79411764705,78.0,1896.0,38.0,20000.0,853329.4186746988,3.0,Physical Engine
Ricardo Horta,Portugal,K,53,21,14,4042,74.41666666666667,473598.79411764705,78.0,1896.0,38.0,20000.0,853329.4186746988,3.0,Physical Engine
Ricardo Horta,Portugal,K,53,21,14,4042,79.0,473598.79411764705,67.95111111111112,76.0,76.0,76.0,81.0,0.0,Clinical Finisher
Ricardo Horta,Portugal,K,53,21,14,4042,79.0,473598.79411764705,76.0,75.0,75.0,81.0,42.0,0.0,Clinical Finisher
Ricardo Horta,Portugal,K,53,21,14,4042,74.41666666666667,473598.79411764705,77.0,70.0,71.0,81.0,1896.0,0.0,Clinical Finisher
Ricardo Horta,Portugal,K,53,21,14,4042,74.41666666666667,473598.79411764705,77.0,71.0,69.0,81.0,1896.0,0.0,Clinical Finisher
Ricardo Horta,Portugal,K,53,21,14,4042,74.41666666666667,473598.79411764705,78.0,71.0,70.0,81.0,573.0,0.0,Clinical Finisher
Ricardo Horta,Portugal,K,53,21,14,4042,74.41666666666667,473598.79411764705,67.95111111111112,78.0,67.0,66.0,61.0,0.0,Clinical Finisher
Gon?alo Guedes,Portugal,K,39,9,8,2363,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Pedro Neto,Portugal,K,51,10,8,3687,74.41666666666667,473598.79411764705,67.95111111111112,84.0,74.0,70.0,62.0,0.0,Clinical Finisher
Pedro Neto,Portugal,K,51,10,8,3687,74.41666666666667,473598.79411764705,67.95111111111112,85.0,74.0,69.0,81.0,0.0,Clinical Finisher
Pedro Neto,Portugal,K,51,10,8,3687,74.41666666666667,473598.79411764705,87.0,74.0,69.0,81.0,31.0,0.0,Clinical Finisher
Pedro Neto,Portugal,K,51,10,8,3687,74.41666666666667,473598.79411764705,67.95111111111112,85.0,66.0,62.0,78.0,0.0,Clinical Finisher
Pedro Neto,Portugal,K,51,10,8,3687,74.41666666666667,473598.79411764705,67.95111111111112,78.0,62.0,53.0,72.0,0.0,Clinical Finisher
Pedro Neto,Portugal,K,51,10,8,3687,74.41666666666667,473598.79411764705,63.0,63.0,51.0,69.0,22.0,0.0,Clinical Finisher
Pedro Neto,Portugal,K,51,10,8,3687,63.0,66.0,63.0,51.0,69.0,21.0,44.0,0.0,Clinical Finisher
Francisco Concei??o,Portugal,K,41,4,4,2562,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Jo?o F?lix,Portugal,K,46,27,18,3601,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Gon?alo Ramos,Portugal,K,43,12,2,1657,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,77.0,473598.79411764705,67.95111111111112,67.0,77.0,65.0,75.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,83.0,65.0,66.0,71.0,62.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,64.0,64.0,64.0,44.0,60.0,25.0,70.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,78.0,473598.79411764705,67.95111111111112,67.0,77.0,65.0,75.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,85.0,68.0,71.0,81.0,32.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,85.0,65.0,67.0,71.0,65.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,72.0,77.0,64.0,66.0,77.0,66.0,71.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,81.0,71.0,112540.0,54.0,15000.0,1.0,Midfield Maestro
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,67.95111111111112,72.0,80.0,2024.0,28500000.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,79.0,473598.79411764705,67.0,78.0,64.0,75.0,44.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,67.95111111111112,77.0,67.0,69.0,77.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,85.0,64.0,67.0,71.0,66.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,77.0,62.0,66.0,77.0,66.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,76.0,72.0,73.0,112540.0,54.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,71.0,473598.79411764705,84.0,49.0,61.0,68.0,65.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,67.0,69.0,61.0,68.0,24.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,67.95111111111112,72.0,80.0,2023.0,30000000.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,79.0,473598.79411764705,67.0,78.0,64.0,74.0,45.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,78.0,67.0,70.0,80.0,36.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,67.95111111111112,84.0,49.0,63.0,70.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,73.0,70.0,64.0,73.0,708.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,71.0,71.0,74.0,112978.0,54.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,67.0,74.0,55.0,64.0,73.0,41.0,55.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,66.0,85.0,60.0,60.0,66.0,59.0,63.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,67.95111111111112,72.0,80.0,2023.0,29000000.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,77.0,473598.79411764705,67.0,76.0,63.0,73.0,44.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,67.95111111111112,70.0,70.0,63.0,2022.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,73.0,473598.79411764705,67.95111111111112,76.0,72.0,64.0,76.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,71.0,79.0,61.0,66.0,75.0,34.0,67.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,70.0,473598.79411764705,84.0,49.0,63.0,70.0,65.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,64.0,61.0,59.0,61.0,64.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,72.0,54.0,60.0,67.0,38.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,61.0,76.0,61.0,57.0,64.0,56.0,56.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,73.0,81.0,181.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,78.0,473598.79411764705,67.95111111111112,70.0,77.0,59.0,73.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.0,85.0,49.0,65.0,73.0,69.0,69.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,72.0,473598.79411764705,67.95111111111112,76.95440729483283,75.0,73.0,61.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,71.0,80.0,61.0,66.0,76.0,34.0,62.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,67.95111111111112,83.0,65.0,62.0,69.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,76.0,74.0,74.0,77.0,241.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,75.0,85.0,49.0,66.0,77.0,71.0,69.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,67.95111111111112,73.0,67.0,58.0,2022.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,73.0,473598.79411764705,67.95111111111112,75.0,73.0,70.0,72.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,70.0,58.0,72.0,47.0,63.0,28.0,68.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,70.0,473598.79411764705,67.95111111111112,75.0,71.0,61.0,73.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,77.0,74.0,74.0,77.0,77.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,72.0,473598.79411764705,67.95111111111112,75.0,76.0,64.0,73.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,70.0,83.0,39.0,56.0,70.0,67.0,65.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,70.0,83.0,39.0,56.0,70.0,68.0,61.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,75.0,65.0,62.0,711.0,54.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,74.41666666666667,473598.79411764705,77.0,75.0,73.0,77.0,80.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,62.0,54.0,64.0,44.0,60.0,27.0,64.0,0.0,Clinical Finisher
Paulinho,Portugal,K,42,29,5,3148,62.0,74.0,35.0,48.0,62.0,63.0,59.0,0.0,Clinical Finisher
Angus Gunn,Scotland,C,2,0,0,135,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Liam Kelly,Scotland,C,4,0,0,315,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Scott Bain,Scotland,C,40,0,0,3629,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Scott McKenna,Scotland,C,42,2,3,3716,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
John Souttar,Scotland,C,38,0,0,3184,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Dominic Hyam,Scotland,C,48,1,0,4372,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Jack Hendry,Scotland,C,29,1,0,2498,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Grant Hanley,Scotland,C,24,0,0,1934,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Andrew Robertson,Scotland,C,37,3,2,2079,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Kieran Tierney,Scotland,C,51,6,11,3696,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
